id	name	type_etablissement	nb_etablissements	funnel_stage	address	phone	linkedin_url	DUI	employees	tagline	summary	notes	next_action	created_by	created_at	updated_by	updated_at	website	industry	uses_netsoins	score_icp	city	region	country	Numéro Finess	Typologie	Groupe	Téléphones Clean Export	Mail	Adresse	Code postal	Ville	Département	Total de lits	Estimation Lits	Chambres simples	Chambres doubles	Place	Taille d'établissement	Prix minimum mensuel	CA Hébergement annuel	% Places APA
ehpad-residence-du-pays-de-rochefort-en-terre	EHPAD Résidence du Pays de Rochefort-en-Terre	Groupe		Premier contact	Rue Porte-cadre	0297434070		Inconnu	155	EHPAD 155 lits à Rochefort-en-Terre, groupe EHPAD Résidence du Pays de Rochefort-en-Terre	EHPAD de 155 lits (public) à Rochefort-en-Terre (56). Appartient au groupe EHPAD Résidence du Pays de Rochefort-en-Terre.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'EHPAD Résidence du Pays de Rochefort-en-Terre' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Rochefort-en-Terre	Bretagne	France	560002347	Public	EHPAD Résidence du Pays de Rochefort-en-Terre	+33297434070		Rue Porte-cadre		Rochefort-en-Terre	56	155					Grand	2 402,40  €		
residence-ti-avalou	Résidence Ti Avalou	Groupe		Premier contact	26 rue de Kergoadig	0298560479		Inconnu	159	EHPAD 159 lits à Fouesnant, groupe CIAS du Pays Fouesnantais	EHPAD de 159 lits (public) à Fouesnant (29). Appartient au groupe CIAS du Pays Fouesnantais.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CIAS du Pays Fouesnantais' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Fouesnant	Bretagne	France	290004654	Public	CIAS du Pays Fouesnantais	+33298560479		26 rue de Kergoadig		Fouesnant	29	159					Grand	2 234,40  €		
ehpad-saint-cyr	EHPAD Saint-Cyr	Groupe		Premier contact	59 rue Papu	0299594880		Inconnu	144	EHPAD 144 lits à Rennes, groupe Association St Cyr	EHPAD de 144 lits (privé non lucratif) à Rennes (35). Appartient au groupe Association St Cyr.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Association St Cyr' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Rennes	Bretagne	France	350005252	Privé non lucratif	Association St Cyr	+33299594880		59 rue Papu		Rennes	35	144					Grand	2 458,20  €		
ehpad-centre-hospitalier-de-la-presqu-ile-crozon	EHPAD Centre hospitalier de la presqu'Île Crozon	Groupe		Premier contact	Rue Théodore Botrel	0298262800		Inconnu	155	EHPAD 155 lits à Crozon, groupe Centre hospitalier de la presqu'Île Crozon	EHPAD de 155 lits (public) à Crozon (29). Appartient au groupe Centre hospitalier de la presqu'Île Crozon.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier de la presqu'Île Crozon' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Crozon	Bretagne	France	290007657	Public	Centre hospitalier de la presqu'Île Crozon	+33298262800		Rue Théodore Botrel		Crozon	29	155					Grand	2 262,00  €		
ehpad-residence-adelaide	EHPAD Résidence Adelaïde	Groupe		Premier contact	1 rue émile romanet	0450085000		Inconnu	97	EHPAD 97 lits à Annecy, groupe Emera Annecy	EHPAD de 97 lits (privé commercial) à Annecy (74). Appartient au groupe Emera Annecy.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Emera Annecy' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Annecy	Auvergne-Rhône-Alpes	France	740010947	Privé commercial	Emera Annecy	+33450085000		1 rue émile romanet		Annecy	74	97					Moyen	4 369,20  €		
ehpad-du-faouet	EHPAD du Faouet	Groupe		Premier contact	36 rue des Bergères	0297230899		Inconnu	150	EHPAD 150 lits à Le Faouët, groupe hospitalier Bretagne Sud (GHBS)	EHPAD de 150 lits (public) à Le Faouët (56). Appartient au groupe hospitalier Bretagne Sud (GHBS).	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe hospitalier Bretagne Sud (GHBS)' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Faouët	Bretagne	France	560006710	Public	Groupe hospitalier Bretagne Sud (GHBS)	+33297230899		36 rue des Bergères		Le Faouët	56	150					Grand	2 239,80  €		
residence-ker-levenez	Résidence Ker Levenez	Groupe		Premier contact	4 rue de Champagne	0298031354		Inconnu	156	EHPAD 156 lits à Brest, groupe CCAS de Brest	EHPAD de 156 lits (public) à Brest (29). Appartient au groupe CCAS de Brest.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CCAS de Brest' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Brest	Bretagne	France	290004605	Public	CCAS de Brest	+33298031354		4 rue de Champagne		Brest	29	156					Grand	2 108,70  €		
ehpad-la-fondation-de-plouescat	EHPAD La fondation de Plouescat	Groupe		Premier contact	50 boulevard de l’Europe	0298696052		Inconnu	153	EHPAD 153 lits à Plouescat, groupe La fondation de Plouescat	EHPAD de 153 lits (privé non lucratif) à Plouescat (29). Appartient au groupe La fondation de Plouescat.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'La fondation de Plouescat' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plouescat	Bretagne	France	290002674	Privé non lucratif	La fondation de Plouescat	+33298696052		50 boulevard de l’Europe		Plouescat	29	153					Grand	2 137,50  €		
ehpad-du-persivien	EHPAD du Persivien	Groupe		Premier contact	Rue de Persivien	0298993140		Inconnu	154	EHPAD 154 lits à Carhaix-Plouguer, groupe CHRU de Brest	EHPAD de 154 lits (public) à Carhaix-Plouguer (29). Appartient au groupe CHRU de Brest.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CHRU de Brest' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Carhaix-Plouguer	Bretagne	France	290035807	Public	CHRU de Brest	+33298993140		Rue de Persivien		Carhaix-Plouguer	29	154					Grand	2 122,80  €		
ehpad-les-ajoncs-d-or	EHPAD Les Ajoncs d'Or	Groupe		Premier contact	5 rue des Bruyères	0299719459		Inconnu	136	EHPAD 136 lits à Allaire, groupe EHPAD Les Ajoncs d'Or	EHPAD de 136 lits (public) à Allaire (56). Appartient au groupe EHPAD Les Ajoncs d'Or.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'EHPAD Les Ajoncs d'Or' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Allaire	Bretagne	France	560002370	Public	EHPAD Les Ajoncs d'Or	+33299719459		5 rue des Bruyères		Allaire	56	136					Grand	2 359,20  €		
ehpad-le-roi-gradlon	EHPAD Le Roi Gradlon	Groupe		Premier contact		0229403480		Inconnu	141	EHPAD 141 lits à Quimper, groupe Centre intercommunal d'action sociale (CIAS)	EHPAD de 141 lits (public) à Quimper (29). Appartient au groupe Centre intercommunal d'action sociale (CIAS).	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre intercommunal d'action sociale (CIAS)' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Quimper	Bretagne	France	290030154	Public	Centre intercommunal d'action sociale (CIAS)	+33229403480				Quimper	29	141					Grand	2 272,20  €		
ehpad-les-collines-bleues-de-chateaulin	EHPAD Les collines bleues de Châteaulin	Groupe		Premier contact	30 venelle de Notre-Dame	0298860121		Inconnu	149	EHPAD 149 lits à Châteaulin, groupe EHPAD Les collines bleues	EHPAD de 149 lits (public) à Châteaulin (29). Appartient au groupe EHPAD Les collines bleues.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'EHPAD Les collines bleues' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châteaulin	Bretagne	France	290002054	Public	EHPAD Les collines bleues	+33298860121		30 venelle de Notre-Dame		Châteaulin	29	149					Grand	2 139,60  €		
ehpad-de-l-hopital-alfred-brard	EHPAD de l'Hôpital Alfred-Brard	Groupe		Premier contact	Rue Emile Mazé	0297285151		Inconnu	151	EHPAD 151 lits à Guémené-sur-Scorff, groupe CH Guemene/Scorff	EHPAD de 151 lits (public) à Guémené-sur-Scorff (56). Appartient au groupe CH Guemene/Scorff.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CH Guemene/Scorff' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Guémené-sur-Scorff	Bretagne	France	560005613	Public	CH Guemene/Scorff	+33297285151		Rue Emile Mazé		Guémené-sur-Scorff	56	151					Grand	2 069,40  €		
ehpad-residence-les-grands-jardins	EHPAD Résidence Les Grands Jardins	Groupe		Premier contact	40 rue de Romillé	0299064132		Inconnu	144	EHPAD 144 lits à Montauban-de-Bretagne, groupe EHPAD Résidence Les Grands Jardins	EHPAD de 144 lits (public) à Montauban-de-Bretagne (35). Appartient au groupe EHPAD Résidence Les Grands Jardins.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'EHPAD Résidence Les Grands Jardins' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montauban-de-Bretagne	Bretagne	France	350000261	Public	EHPAD Résidence Les Grands Jardins	+33299064132		40 rue de Romillé		Montauban-de-Bretagne	35	144					Grand	2 155,50  €		
residence-ehpad-kersalic	Résidence EHPAD Kersalic	Groupe		Premier contact	46 rue du maréchal Foch	0296445151		Inconnu	141	EHPAD 141 lits à Guingamp, groupe Centre Communal d'Action Sociale (CCAS)	EHPAD de 141 lits (public) à Guingamp (22). Appartient au groupe Centre Communal d'Action Sociale (CCAS).	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre Communal d'Action Sociale (CCAS)' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Guingamp	Bretagne	France	220004527	Public	Centre Communal d'Action Sociale (CCAS)	+33296445151		46 rue du maréchal Foch		Guingamp	22	141					Grand	2 188,20  €		
ehpad-residence-la-colline	EHPAD Résidence La Colline	Groupe		Premier contact	4 rue Armand Jouault	0299475400		Inconnu	149	EHPAD 149 lits à Janzé, groupe Centre hospitalier de la Roche aux fées	EHPAD de 149 lits (public) à Janzé (35). Appartient au groupe Centre hospitalier de la Roche aux fées.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier de la Roche aux fées' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Janzé	Bretagne	France	350013678	Public	Centre hospitalier de la Roche aux fées	+33299475400		4 rue Armand Jouault		Janzé	35	149					Grand	2 031,30  €		
ehpad-residence-l-oceane	EHPAD Résidence L'Océane	Groupe		Premier contact	22 rue René Bazin	0297486060		Inconnu	123	EHPAD 123 lits à Muzillac, groupe Résidence L'Océane	EHPAD de 123 lits (public) à Muzillac (56). Appartient au groupe Résidence L'Océane.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Résidence L'Océane' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Muzillac	Bretagne	France	560002305	Public	Résidence L'Océane	+33297486060		22 rue René Bazin		Muzillac	56	123					Grand	2 411,70  €		
ehpad-residence-de-lanvaux	EHPAD Résidence de Lanvaux	Groupe		Premier contact	31 rue des Tilleuls	0297667864		Inconnu	123	EHPAD 123 lits à Grand-Champ, groupe Maison de Retraite Grandchamp	EHPAD de 123 lits (public) à Grand-Champ (56). Appartient au groupe Maison de Retraite Grandchamp.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Maison de Retraite Grandchamp' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Grand-Champ	Bretagne	France	560004905	Public	Maison de Retraite Grandchamp	+33297667864		31 rue des Tilleuls		Grand-Champ	56	123					Grand	2 381,40  €		
residence-le-l-if	Résidence Le l'If	Groupe		Premier contact	1 rue Pierre Loti	0296217348		Inconnu	132	EHPAD 132 lits à Pommerit-le-Vicomte, groupe CCAS Pommerit le Viconte	EHPAD de 132 lits (public) à Pommerit-le-Vicomte (22). Appartient au groupe CCAS Pommerit le Viconte.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CCAS Pommerit le Viconte' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pommerit-le-Vicomte	Bretagne	France	220003958	Public	CCAS Pommerit le Viconte	+33296217348		1 rue Pierre Loti		Pommerit-le-Vicomte	22	132					Grand	2 197,20  €		
ehpad-les-roseaux-de-l-ille	EHPAD Les Roseaux de l'Ille	Groupe		Premier contact	14 rue du Clos Gérard	0223225280		Inconnu	129	EHPAD 129 lits à Montreuil-sur-Ille, groupe CIAS du Val d'Ille Aubigné	EHPAD de 129 lits (public) à Montreuil-sur-Ille (35). Appartient au groupe CIAS du Val d'Ille Aubigné.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CIAS du Val d'Ille Aubigné' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montreuil-sur-Ille	Bretagne	France	350040069	Public	CIAS du Val d'Ille Aubigné	+33223225280		14 rue du Clos Gérard		Montreuil-sur-Ille	35	129					Grand	2 233,80  €		
ehpad-les-pres-bosgers	EHPAD Les Prés Bosgers	Groupe		Premier contact	Rue des Prés Bosgers	0299895151		Inconnu	120	EHPAD 120 lits à Cancale, groupe hospitalier Rance Emeraude - GHRE	EHPAD de 120 lits (public) à Cancale (35). Appartient au groupe hospitalier Rance Emeraude - GHRE.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe hospitalier Rance Emeraude - GHRE' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Cancale	Bretagne	France	350006631	Public	Groupe hospitalier Rance Emeraude - GHRE	+33299895151		Rue des Prés Bosgers		Cancale	35	120					Grand	2 297,10  €		
ehpad-le-soleil-d-or	EHPAD Le Soleil d'Or	Groupe		Premier contact	11 rue du Docteur Bellamy (Plessala)	0296261316		Inconnu	130	EHPAD 130 lits à Le Mené, groupe CCAS	EHPAD de 130 lits (public) à Le Mené (22). Appartient au groupe CCAS.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CCAS' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Le Mené	Bretagne	France	220004048	Public	CCAS	+33296261316		11 rue du Docteur Bellamy (Plessala)		Le Mené	22	130					Grand	2 112,90  €		
ehpad-les-jardins-du-castel	EHPAD Les Jardins du Castel	Groupe		Premier contact	12 rue Alexis Garnier	0299374012		Inconnu	121	EHPAD 121 lits à Châteaugiron, groupe Maison de Retraite Chateaugiron	EHPAD de 121 lits (public) à Châteaugiron (35). Appartient au groupe Maison de Retraite Chateaugiron.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Maison de Retraite Chateaugiron' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Châteaugiron	Bretagne	France	350002374	Public	Maison de Retraite Chateaugiron	+33299374012		12 rue Alexis Garnier		Châteaugiron	35	121					Grand	2 265,90  €		
ehpad-guillaume-regnier-bruz	EHPAD Guillaume Régnier Bruz	Groupe		Premier contact	21 le Grand Pâtis	0299054070		Inconnu	120	EHPAD 120 lits à Bruz, groupe Centre hospitalier Guillaume Régnier Rennes	EHPAD de 120 lits (public) à Bruz (35). Appartient au groupe Centre hospitalier Guillaume Régnier Rennes.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier Guillaume Régnier Rennes' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Bruz	Bretagne	France	350043840	Public	Centre hospitalier Guillaume Régnier Rennes	+33299054070		21 le Grand Pâtis		Bruz	35	120					Grand	2 232,30  €		
ehpad-residence-de-penvenan	EHPAD - résidence de Penvenan	Groupe		Premier contact	2 rue de Poulpiquet	0296927214		Inconnu	126	EHPAD 126 lits à Penvénan, groupe Centre Communal d'Action Sociale – CCAS	EHPAD de 126 lits (public) à Penvénan (22). Appartient au groupe Centre Communal d'Action Sociale – CCAS.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre Communal d'Action Sociale – CCAS' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Penvénan	Bretagne	France	220006910	Public	Centre Communal d'Action Sociale – CCAS	+33296927214		2 rue de Poulpiquet		Penvénan	22	126					Grand	2 123,40  €		
ehpad-les-jardins-de-landouardon	EHPAD Les jardins de Landouardon	Groupe		Premier contact	10 rue Jean Breton	0298400630		Inconnu	120	EHPAD 120 lits à Plabennec, groupe Maison de Retraite	EHPAD de 120 lits (public) à Plabennec (29). Appartient au groupe Maison de Retraite.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Maison de Retraite' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Plabennec	Bretagne	France	290002104	Public	Maison de Retraite	+33298400630		10 rue Jean Breton		Plabennec	29	120					Grand	2 221,20  €		
ehpad-liot	EHPAD Liot	Groupe		Premier contact	118 rue Nationale	0297252875		Inconnu	121	EHPAD 121 lits à Pontivy, groupe Centre communal d’action sociale (CCAS)	EHPAD de 121 lits (public) à Pontivy (56). Appartient au groupe Centre communal d’action sociale (CCAS).	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre communal d’action sociale (CCAS)' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pontivy	Bretagne	France	560009573	Public	Centre communal d’action sociale (CCAS)	+33297252875		118 rue Nationale		Pontivy	56	121					Grand	2 063,40  €		
residence-yann-d-argent	Résidence Yann d'Argent	Groupe		Premier contact	18 rue de Châteaulin	0298867800		Inconnu	121	EHPAD 121 lits à Pleyben, groupe CIAS de Pleyben	EHPAD de 121 lits (public) à Pleyben (29). Appartient au groupe CIAS de Pleyben.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'CIAS de Pleyben' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Pleyben	Bretagne	France	290020312	Public	CIAS de Pleyben	+33298867800		18 rue de Châteaulin		Pleyben	29	121					Grand	2 042,70  €		
ehpad-residence-agelia	EHPAD Résidence Agélia	Groupe		Premier contact	22 avenue Jean Jaurès	0479620919		Inconnu	98	EHPAD 98 lits à Chambéry, groupe Emera	EHPAD de 98 lits (privé commercial) à Chambéry (73). Appartient au groupe Emera.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emera' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Chambéry	Auvergne-Rhône-Alpes	France	730790698	Privé commercial	Groupe Emera	+33479620919		22 avenue Jean Jaurès		Chambéry	73	98					Moyen	4 314,00  €		
ehpad-orpea-gambetta	EHPAD Orpea - Gambetta	Groupe	230	Premier contact	348 rue André Philip	0472723939	https://www.linkedin.com/company/emeis/	Inconnu	107	EHPAD 107 lits à Lyon 7e Arrondissement, groupe Emeis	EHPAD de 107 lits (privé commercial) à Lyon 7e Arrondissement (69). Appartient au groupe Emeis.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe Emeis' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29			https://www.emeis.fr	EHPAD	Inconnu	1	Lyon 7e Arrondissement	Auvergne-Rhône-Alpes	France	690802160	Privé commercial	Groupe Emeis	+33472723939		348 rue André Philip		Lyon 7e Arrondissement	69	107					Grand	3 933,00  €		
ehpad-du-centre-hospitalier-lour-picou	EHPAD du Centre hospitalier Lour Picou	Groupe		Premier contact	48 avenue de Vendôme	0238469999		Inconnu	149	EHPAD 149 lits à Beaugency, groupe Centre hospitalier Lour Picou	EHPAD de 149 lits (public) à Beaugency (45). Appartient au groupe Centre hospitalier Lour Picou.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier Lour Picou' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Beaugency	Centre-Val de Loire	France	450009485	Public	Centre hospitalier Lour Picou	+33238469999		48 avenue de Vendôme		Beaugency	45	149					Grand	2 209,50  €		
ehpad-du-centre-hospitalier-site-secondaire	EHPAD du centre hospitalier - Site secondaire	Groupe		Premier contact	123 rue de Saint-Germain	0238522020		Inconnu	142	EHPAD 142 lits à Neuville-aux-Bois, groupe hospitalier Pithiviers-Neuville	EHPAD de 142 lits (public) à Neuville-aux-Bois (45). Appartient au groupe hospitalier Pithiviers-Neuville.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Groupe hospitalier Pithiviers-Neuville' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Neuville-aux-Bois	Centre-Val de Loire	France	450010103	Public	Groupe hospitalier Pithiviers-Neuville	+33238522020		123 rue de Saint-Germain		Neuville-aux-Bois	45	142					Grand	2 233,50  €		
ehpad-du-centre-hospitalier-de-montrichard	EHPAD du Centre hospitalier de Montrichard	Groupe		Premier contact	14 rue des Bois	0254757000		Inconnu	138	EHPAD 138 lits à Montrichard Val de Cher, groupe Centre hospitalier de Montrichard	EHPAD de 138 lits (public) à Montrichard Val de Cher (41). Appartient au groupe Centre hospitalier de Montrichard.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier de Montrichard' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Montrichard Val de Cher	Centre-Val de Loire	France	410004303	Public	Centre hospitalier de Montrichard	+33254757000		14 rue des Bois		Montrichard Val de Cher	41	138					Grand	2 286,90  €		
ehpad-la-charmeraie	EHPAD La charmeraie	Groupe		Premier contact	Avenue de l’Europe	0237537410		Inconnu	153	EHPAD 153 lits à Nogent-le-Rotrou, groupe Centre hospitalier	EHPAD de 153 lits (public) à Nogent-le-Rotrou (28). Appartient au groupe Centre hospitalier.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Nogent-le-Rotrou	Centre-Val de Loire	France	280503582	Public	Centre hospitalier	+33237537410		Avenue de l’Europe		Nogent-le-Rotrou	28	153					Grand	2 029,80  €		
ehpad-balthazar-besnard	EHPAD Balthazar Besnard	Groupe		Premier contact	3 place Ludovic Veneau	0247914444		Inconnu	147	EHPAD 147 lits à Ligueil, groupe EHPAD Balthazar Besnard	EHPAD de 147 lits (public) à Ligueil (37). Appartient au groupe EHPAD Balthazar Besnard.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'EHPAD Balthazar Besnard' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Ligueil	Centre-Val de Loire	France	370000663	Public	EHPAD Balthazar Besnard	+33247914444		3 place Ludovic Veneau		Ligueil	37	147					Grand	2 094,30  €		
ehpad-bon-secours	EHPAD Bon Secours	Groupe		Premier contact	10 rue de Saint Coeur	0254733939		Inconnu	122	EHPAD 122 lits à Vendôme, groupe Association Bon secours de Paris	EHPAD de 122 lits (privé non lucratif) à Vendôme (41). Appartient au groupe Association Bon secours de Paris.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Association Bon secours de Paris' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Vendôme	Centre-Val de Loire	France	410004162	Privé non lucratif	Association Bon secours de Paris	+33254733939		10 rue de Saint Coeur		Vendôme	41	122					Grand	2 504,10  €		
ehpad-residence-la-vasseliere	EHPAD Résidence La vasselière	Groupe		Premier contact	34 rue de la Vasselière	0247341010		Inconnu	120	EHPAD 120 lits à Monts, groupe VYV 3 Centre Val de-Loire	EHPAD de 120 lits (privé non lucratif) à Monts (37). Appartient au groupe VYV 3 Centre Val de-Loire.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'VYV 3 Centre Val de-Loire' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Monts	Centre-Val de Loire	France	370002495	Privé non lucratif	VYV 3 Centre Val de-Loire	+33247341010		34 rue de la Vasselière		Monts	37	120					Grand	2 544,00  €		
ehpad-le-val-d-anglin	EHPAD Le Val-d'Anglin	Groupe		Premier contact	Avenue de la Gare	0254285858		Inconnu	145	EHPAD 145 lits à Concremiers, groupe Centre hospitalier de Châteauroux-le-Blanc	EHPAD de 145 lits (public) à Concremiers (36). Appartient au groupe Centre hospitalier de Châteauroux-le-Blanc.	NETSoins: Inconnu — aucune mention vérifiable trouvée sur le site du groupe 'Centre hospitalier de Châteauroux-le-Blanc' ni dans la presse spécialisée (recherche juin 2026).	Établir le premier contact avec le directeur ou la directrice	import-ehpad	2026-05-29				EHPAD	Inconnu	1	Concremiers	Centre-Val de Loire	France	360007421	Public	Centre hospitalier de Châteauroux-le-Blanc	+33254285858		Avenue de la Gare		Concremiers	36	145					Grand	2 072,40  €		
